Location,Year,R2,RMSE,AUC_Diff,Pearson,Model,Subset
"Prescott Valley,Arizona",2016.0,0.9812599310042669,0.043288900081170166,-0.05949020197363923,0.9912280675512725,GRU_HI,Test
"Prescott Valley,Arizona",2017.0,0.9479406536176883,0.06600932688771807,-0.07782291490266734,0.979986528106456,GRU_HI,Test
"Prescott Valley,Arizona",2018.0,0.8968208785094165,0.10673736075061975,0.2156470237984124,0.9633287648896374,GRU_HI,Test
"Prescott Valley,Arizona",2019.0,0.9705938465573395,0.057974292623081174,-0.018524174889097935,0.9858224264924595,GRU_HI,Test
"Prescott Valley,Arizona",2020.0,0.8736270341795094,0.10822216562760109,0.2820593290015525,0.9786996952724372,GRU_HI,Test
"Richmond,New York",2012.0,0.9898559979641564,0.029481534935153396,-0.017367652297414195,0.9949634877448128,GRU_HI,Test
"Richmond,New York",2013.0,0.9796386434159058,0.045470029166914214,0.012089130824992867,0.9900157561924967,GRU_HI,Test
"Richmond,New York",2014.0,0.9892753524698273,0.03227213616502514,0.0037112947304629084,0.9947771292626282,GRU_HI,Test
"Richmond,New York",2015.0,0.9783700869009776,0.05248438948610202,-0.01567711937420306,0.993121137962789,GRU_HI,Test
"Richmond,New York",2016.0,0.9771624570592073,0.05301220743755456,0.03078137154069205,0.988959363159602,GRU_HI,Test
"Richmond,New York",2017.0,0.9876787343032859,0.035272849282369435,0.030815742751464568,0.9940848956480984,GRU_HI,Test
"Richmond,New York",2018.0,0.9809314732084263,0.04505303207777934,0.06832927301981648,0.9931550396839514,GRU_HI,Test
"Richmond,New York",2019.0,0.9707738501663727,0.05880445473544721,-0.02764921792535872,0.9860608684971561,GRU_HI,Test
"Richmond,New York",2020.0,0.9481613971329529,0.07743241831400109,-0.15945168436668017,0.9857403694202509,GRU_HI,Test
"Riverside,California",2012.0,0.8372833401686457,0.13957197603555577,0.3145212322868047,0.9785839935482628,GRU_HI,Test
"Riverside,California",2013.0,0.5030153661129648,0.2446855733041386,0.5285383677343666,0.9201018405784832,GRU_HI,Test
"Riverside,California",2014.0,0.8416015447578327,0.13854544635095548,0.2713730095787397,0.9435645485180661,GRU_HI,Test
"Riverside,California",2015.0,0.8576296753534635,0.14017628956397735,0.26571166128262186,0.9772832601947107,GRU_HI,Test
"Riverside,California",2016.0,0.9569876234186306,0.06714945818166759,0.10986165114617606,0.9893957941026594,GRU_HI,Test
"Riverside,California",2017.0,0.6493208781921016,0.19990995869659764,0.38467196520935115,0.893860478367208,GRU_HI,Test
"Riverside,California",2018.0,0.9097341270208555,0.10629470343283774,0.22422024410695454,0.9810216921167783,GRU_HI,Test
"Riverside,California",2019.0,0.8003960572169728,0.16371483841673878,0.3472157410663836,0.9657433824833422,GRU_HI,Test
"Riverside,California",2020.0,0.9056641559918812,0.1133425917796948,0.13984961655885017,0.9585251212397471,GRU_HI,Test
"Salem,New Jersey",2012.0,0.9898257855175864,0.028519949826601974,-0.055021620217595164,0.9964662710104822,GRU_HI,Test
"Salem,New Jersey",2013.0,0.9606828558080595,0.06378595053796614,0.011402770284066267,0.9807713561945093,GRU_HI,Test
"Salem,New Jersey",2014.0,0.989806914278339,0.03355352614841645,0.03147285581563888,0.9952940826817317,GRU_HI,Test
"Salem,New Jersey",2015.0,0.9650204656213716,0.06727024298491799,-0.02164949380569313,0.9868148788351253,GRU_HI,Test
"Salem,New Jersey",2016.0,0.9850567897545116,0.039982316718734076,-0.005644641267237228,0.9937073665400146,GRU_HI,Test
"Salem,New Jersey",2017.0,0.9313646325393373,0.08011922584453596,-0.179419029082085,0.9818263523186449,GRU_HI,Test
"Salem,New Jersey",2018.0,0.9864603574394689,0.03873640737818033,-0.013721202710930962,0.9938256580172427,GRU_HI,Test
"Salem,New Jersey",2019.0,0.9809251798748357,0.04346869689145109,0.0869777656324826,0.993757532509417,GRU_HI,Test
"Salem,New Jersey",2020.0,0.956238675393135,0.06600915368845692,0.017565504606533108,0.9781841797169396,GRU_HI,Test
"Shasta,California",2012.0,0.9570184172323981,0.06292154971678487,0.1627975203658965,0.9907941434723265,GRU_HI,Test
"Shasta,California",2013.0,0.8908192810474578,0.1088551764859581,0.21898020323989417,0.9594927216912025,GRU_HI,Test
"Shasta,California",2014.0,0.9326782617659003,0.08709009097874973,0.17216995073753066,0.9715967467098838,GRU_HI,Test
"Shasta,California",2015.0,0.9166661595227386,0.10282517815644825,0.2593268943099949,0.9851708115823004,GRU_HI,Test
"Shasta,California",2016.0,0.9423233309701147,0.07432691578035396,0.22842218205935866,0.9893222984328228,GRU_HI,Test
"Shasta,California",2017.0,0.968579316499652,0.06466327545077707,0.1147409959061641,0.9925350773187875,GRU_HI,Test
"Shasta,California",2018.0,0.9590944567151455,0.0720796628323041,0.12314880419443319,0.9892608551423894,GRU_HI,Test
"Shasta,California",2019.0,0.8167217542954635,0.1544302064208387,0.35114671545640347,0.9526435214509027,GRU_HI,Test
"Shasta,California",2020.0,0.853971433027676,0.11783681547154148,0.24258061456655886,0.9678994923162585,GRU_HI,Test
"Stanislaus,California",2012.0,0.9430533866049368,0.07778293645954226,0.10163416910066504,0.9743020438074038,GRU_HI,Test
"Stanislaus,California",2013.0,0.894591034822877,0.11313572829866428,0.09047756893309855,0.9484777257292782,GRU_HI,Test
"Stanislaus,California",2014.0,0.9829662022493728,0.04350508490965516,-0.017714517175122978,0.9915310822975775,GRU_HI,Test
"Stanislaus,California",2015.0,0.9794447816315841,0.05074516797938975,0.08232973844666194,0.9943399552619706,GRU_HI,Test
"Stanislaus,California",2016.0,0.9314847737554779,0.08597811581481385,0.16661362535533925,0.9723392340462003,GRU_HI,Test
"Stanislaus,California",2017.0,0.9903363119610019,0.03377442466959137,0.027099416040975263,0.9955320871168397,GRU_HI,Test
"Stanislaus,California",2018.0,0.9237177839988849,0.08985291886962411,0.12057088605429113,0.9719898662808777,GRU_HI,Test
"Stanislaus,California",2019.0,0.9756196296067156,0.05246441500082139,0.07747527229554334,0.9894648780049294,GRU_HI,Test
"Stanislaus,California",2020.0,0.8041647390380834,0.15554048789793826,0.14563757141985026,0.9044491464629372,GRU_HI,Test
"Tucson,Arizona",2012.0,0.943832457757799,0.0807728460819197,0.005112606008691876,0.9717393715097492,GRU_HI,Test
"Tucson,Arizona",2013.0,0.9734384047137549,0.06344249549882343,0.11484206204232705,0.9951407705710252,GRU_HI,Test
"Tucson,Arizona",2014.0,0.9493452060389368,0.08485266034843562,0.14570473533120765,0.9851991720687233,GRU_HI,Test
"Tucson,Arizona",2015.0,0.9630887736744186,0.07215656940643168,0.09218731110519177,0.9849585313783157,GRU_HI,Test
"Tucson,Arizona",2016.0,0.9575193847569496,0.07802796192382902,-0.014897992413015605,0.9786250058542696,GRU_HI,Test
"Tucson,Arizona",2017.0,0.958753440983358,0.07327156369288715,0.12620462940404736,0.9904937755046018,GRU_HI,Test
"Tucson,Arizona",2018.0,0.9750636371926967,0.06070559031304791,0.07650658808307542,0.992494256299296,GRU_HI,Test
"Tucson,Arizona",2019.0,0.9444657799870949,0.09136411850772054,0.061544112417705424,0.9795593960140434,GRU_HI,Test
"Tucson,Arizona",2020.0,0.9753167478419477,0.06196441420077384,0.04026565448534863,0.9885046361121234,GRU_HI,Test
"Ventura,California",2012.0,0.9610102669588899,0.06836141058083245,0.0009217439372358772,0.9830993178781751,GRU_HI,Test
"Ventura,California",2013.0,0.8349494406820751,0.11592055309785629,0.0002765642729409771,0.9445594681876983,GRU_HI,Test
"Ventura,California",2014.0,0.9234313229547231,0.08620717197186813,-0.05744898278961861,0.9634753990504652,GRU_HI,Test
"Ventura,California",2015.0,0.9279646580555883,0.07733121571467821,-0.1862945320869281,0.9803190422649679,GRU_HI,Test
"Ventura,California",2016.0,0.8563675827145137,0.10266088164648629,0.21424885730045892,0.9331630579045074,GRU_HI,Test
"Ventura,California",2017.0,0.5746975863540218,0.2091887759434692,-0.40206158750839205,0.8864658669312909,GRU_HI,Test
"Ventura,California",2018.0,0.9716658674791455,0.05638977635626771,0.010576357973555618,0.9858402591472089,GRU_HI,Test
"Ventura,California",2019.0,0.9124603321014626,0.0979538053296421,-0.013785158896825245,0.9553909350733334,GRU_HI,Test
"Ventura,California",2020.0,0.8273554544913331,0.12770823533361764,0.08250849367774087,0.914129690650307,GRU_HI,Test
"Waukesha,Wisconsin",2012.0,0.9565793975867154,0.0586440137289138,-0.11047553719694009,0.9845012002077056,GRU_HI,Test
"Waukesha,Wisconsin",2013.0,0.9228124246348698,0.06657299168625917,0.09198050023256452,0.9641262773621797,GRU_HI,Test
"Waukesha,Wisconsin",2014.0,0.9752355946099196,0.05089142789047724,0.04108387329953047,0.9878945786949114,GRU_HI,Test
"Waukesha,Wisconsin",2015.0,0.9796600047028104,0.03881154245493775,-0.04473654904549115,0.9921494614378894,GRU_HI,Test
"Waukesha,Wisconsin",2016.0,0.9821865252122686,0.044685249792037085,0.07780907433835202,0.9952183273694277,GRU_HI,Test
"Waukesha,Wisconsin",2017.0,0.9657185184825176,0.048150158226637624,0.011983552296658139,0.983901988469184,GRU_HI,Test
"Waukesha,Wisconsin",2018.0,0.8680145806774606,0.1090992067857408,-0.26893652916856964,0.9884547393147552,GRU_HI,Test
"Waukesha,Wisconsin",2019.0,0.7729491846041348,0.15073843954055557,0.23290124923846933,0.8890348670373225,GRU_HI,Test
"Waukesha,Wisconsin",2020.0,0.8227780552663225,0.11597744076204732,-0.3132512997821133,0.9948040898178254,GRU_HI,Test
"Yolo,California",2012.0,0.9601605595895538,0.06630044043824854,0.026734361331930714,0.9809684570125577,GRU_HI,Test
"Yolo,California",2013.0,0.9475694308531085,0.08049316862543092,0.12410114255547967,0.9786574317350026,GRU_HI,Test
"Yolo,California",2014.0,0.9588360017858791,0.07196813158367277,0.10818298465132807,0.9825686915001486,GRU_HI,Test
"Yolo,California",2015.0,0.9575152008479945,0.07860819436502184,0.12053854562596197,0.98261966549929,GRU_HI,Test
"Yolo,California",2016.0,0.9798913222962281,0.04558639183384165,0.03010741482529215,0.9903476139462395,GRU_HI,Test
"Yolo,California",2017.0,0.9900086495721824,0.035851004177878405,-0.012080208045057063,0.9950376678507716,GRU_HI,Test
"Yolo,California",2018.0,0.9456442169890996,0.08591292239183185,-0.010838252674780805,0.9733852831209607,GRU_HI,Test
"Yolo,California",2019.0,0.9333451938245395,0.08617485869088327,0.20763671420711483,0.9814041284377484,GRU_HI,Test
"Yolo,California",2020.0,0.8478742931419971,0.13966105206323454,0.1177743197086785,0.9267018613271237,GRU_HI,Test
"Yuba,California",2012.0,0.9642870188971967,0.06027003333259567,0.06543884474213825,0.9829944733223374,GRU_HI,Test
"Yuba,California",2013.0,0.9747954156628247,0.05016597801935165,-0.015344486017092254,0.9874015192932563,GRU_HI,Test
"Yuba,California",2014.0,0.9580198606380945,0.07092461446810021,0.06223219994988545,0.9808288042870279,GRU_HI,Test
"Yuba,California",2015.0,0.9471287503199431,0.08343690982458575,0.20578432644325612,0.9900391223240592,GRU_HI,Test
"Yuba,California",2016.0,0.9874640981384024,0.03564591532518428,0.0661455637552627,0.9947628326396807,GRU_HI,Test
"Yuba,California",2017.0,0.9691880220453164,0.05690519153980903,0.09593767625800831,0.9877742777711063,GRU_HI,Test
"Yuba,California",2018.0,0.866379745730895,0.1372427537234466,0.2539507730704121,0.970660228505207,GRU_HI,Test
"Yuba,California",2019.0,0.9407471443356678,0.07733684754113374,0.1504240711118081,0.9778616700065059,GRU_HI,Test
"Yuba,California",2020.0,0.835971740294987,0.12100887296969405,-0.08307603316455571,0.9170084975935984,GRU_HI,Test
"Avondale,Arizona",2012.0,0.9088448605970627,0.09344161947869423,0.14874254862543937,0.9622298301746102,GRU_LO,Test
"Avondale,Arizona",2013.0,0.9487740374149385,0.07351822167010487,0.07414796763218119,0.9768705424667901,GRU_LO,Test
"Avondale,Arizona",2014.0,0.9281015194298854,0.1036665954435686,0.18185562312606524,0.9832116157127946,GRU_LO,Test
"Avondale,Arizona",2015.0,0.9191175737182026,0.10484321098908468,0.06769657560297337,0.9647442711993828,GRU_LO,Test
"Avondale,Arizona",2016.0,0.8527834508526232,0.11171303717062114,0.1508803002512147,0.9318620311403488,GRU_LO,Test
"Avondale,Arizona",2017.0,0.9875969169628661,0.04073774067911253,-0.022146940814017888,0.9945535881887205,GRU_LO,Test
"Avondale,Arizona",2018.0,0.9366686377849431,0.0803202826184498,0.01364333956595355,0.9681922514503757,GRU_LO,Test
"Avondale,Arizona",2019.0,0.8664258843990795,0.11878909518303339,-0.16694595442820723,0.9584238266575721,GRU_LO,Test
"Avondale,Arizona",2020.0,0.926753989834517,0.08463988649673629,-0.09397177603140786,0.9695472852010315,GRU_LO,Test
"Butte,California",2012.0,0.9716792328143988,0.05286207939060698,-0.005703027918320123,0.9858685643213908,GRU_LO,Test
"Butte,California",2013.0,0.9872484169488022,0.03685323164567445,-0.003980150631322901,0.9936807246649773,GRU_LO,Test
"Butte,California",2014.0,0.979936247196358,0.0470395480691343,-0.032715384036762746,0.9901419593633728,GRU_LO,Test
"Butte,California",2015.0,0.9615122771420646,0.06585791875067033,0.056987580879687166,0.9856995555499886,GRU_LO,Test
"Butte,California",2016.0,0.9757897257573271,0.050499222971209956,0.04577408553802416,0.9883488608978244,GRU_LO,Test
"Butte,California",2017.0,0.9625949779326104,0.06461619043691232,0.12147674898368026,0.9872796902049145,GRU_LO,Test
"Butte,California",2018.0,0.9070149608936837,0.10605551672764263,0.19175659627700606,0.9780381079262688,GRU_LO,Test
"Butte,California",2019.0,0.912040479840968,0.10775333231393532,0.236494899447527,0.9788224788402129,GRU_LO,Test
"Butte,California",2020.0,0.7833036303860721,0.1461313290925912,-0.0995238236143981,0.8877703390597801,GRU_LO,Test
"Cameron,Texas",2012.0,0.9794152236433852,0.04320009276094416,-0.05229218664764949,0.9924608906587753,GRU_LO,Test
"Cameron,Texas",2013.0,0.9456805800150971,0.07975831211271198,0.049665784323642215,0.9813323651646078,GRU_LO,Test
"Cameron,Texas",2014.0,0.9135347360048742,0.08661179452661738,0.022340921723168518,0.9627799774342279,GRU_LO,Test
"Cameron,Texas",2015.0,0.9304536031215886,0.07708099580062161,0.08295548702386575,0.971807123949321,GRU_LO,Test
"Cameron,Texas",2016.0,0.9118047476047515,0.083180521189994,0.13264808438038353,0.9721121216227867,GRU_LO,Test
"Cameron,Texas",2017.0,0.9475929799706871,0.06673742070956296,0.09776572088455258,0.9820425057060439,GRU_LO,Test
"Cameron,Texas",2018.0,0.9646167306761445,0.0685114250547051,0.07127674971525622,0.9865434155663599,GRU_LO,Test
"Cameron,Texas",2019.0,0.9389351736902932,0.0712834960730165,0.1024655621064705,0.9808905053068121,GRU_LO,Test
"Cameron,Texas",2020.0,0.912327540895564,0.09847562244779721,0.16167236625343062,0.9716269727256175,GRU_LO,Test
"Collier,Florida",2012.0,0.9554328179382996,0.06318316172675614,0.0005671744239720572,0.9813705231806146,GRU_LO,Test
"Collier,Florida",2013.0,0.9421601967090336,0.07256431302096347,0.029756419755470827,0.9734753566657512,GRU_LO,Test
"Collier,Florida",2014.0,0.9369023306866822,0.07443787152379157,-0.029157435878148612,0.9793682411233646,GRU_LO,Test
"Collier,Florida",2015.0,0.9561112783705075,0.06458060398608878,-0.008643584722042574,0.9803125408112325,GRU_LO,Test
"Collier,Florida",2016.0,0.9712487092222816,0.05471389014864151,0.013116698610690713,0.9877342267891178,GRU_LO,Test
"Collier,Florida",2017.0,0.9331821038003045,0.09022226064878999,-0.0017108874089597544,0.9665196387337747,GRU_LO,Test
"Collier,Florida",2018.0,0.9315248247833419,0.07149399429939446,0.012320155787735201,0.9702242239612543,GRU_LO,Test
"Collier,Florida",2019.0,0.955835301692732,0.06751395593479015,0.03193554262412134,0.9825315522517466,GRU_LO,Test
"Collier,Florida",2020.0,0.9536675948074281,0.06020469021356511,0.02606050417650877,0.9777179220137378,GRU_LO,Test
"Colusa,California",2012.0,0.983563094321109,0.04092015805583289,0.032612873270178325,0.9925286265453633,GRU_LO,Test
"Colusa,California",2013.0,0.9427750230116747,0.08438387278119244,0.10288630362662368,0.9759487760388312,GRU_LO,Test
"Colusa,California",2014.0,0.9670897800403826,0.0618722521116601,0.09710431419137643,0.9877945492638762,GRU_LO,Test
"Colusa,California",2015.0,0.9565041997360834,0.07343662879787531,0.011806111079142801,0.9800738906090377,GRU_LO,Test
"Colusa,California",2016.0,0.9851036217878543,0.03923900131203343,0.006843640937856525,0.9927778947524627,GRU_LO,Test
"Colusa,California",2017.0,0.983228751959194,0.046186920715122426,0.06538950779356009,0.9954252760516759,GRU_LO,Test
"Colusa,California",2018.0,0.9660091154303065,0.06746694867152765,0.0410398367096878,0.9845659762034598,GRU_LO,Test
"Colusa,California",2019.0,0.9402551245275516,0.0859147794285473,0.16358617049763813,0.9832965614575881,GRU_LO,Test
"Colusa,California",2020.0,0.8993742289731179,0.10095468697452978,-0.07218941743334674,0.9508118295169494,GRU_LO,Test
"Eloy,Arizona",2012.0,0.9103474905620508,0.11429277983642361,0.11178364386783907,0.9610397595114637,GRU_LO,Test
"Eloy,Arizona",2013.0,0.9837171764219602,0.05139885645671295,0.08983264991827615,0.9964946752339964,GRU_LO,Test
"Eloy,Arizona",2014.0,0.9683954184778168,0.07020829721668147,0.11735294737318297,0.9950218640543252,GRU_LO,Test
"Eloy,Arizona",2015.0,0.9725980726475618,0.06569831746088566,0.013366694186557206,0.9877560865048577,GRU_LO,Test
"Eloy,Arizona",2016.0,0.8832619046277651,0.11854178606979313,0.2141056614104776,0.9682792788318348,GRU_LO,Test
"Eloy,Arizona",2017.0,0.9880411505757014,0.043345740092497725,0.02950168030714027,0.9951610035016559,GRU_LO,Test
"Eloy,Arizona",2018.0,0.8655207146603043,0.12963431649672413,0.24211283293192581,0.9831212993740427,GRU_LO,Test
"Eloy,Arizona",2019.0,0.9395310175959095,0.08772771188612782,0.07872308860579845,0.9742212452385665,GRU_LO,Test
"Eloy,Arizona",2020.0,0.9710043354261303,0.0627725788818866,0.003125697282353991,0.9856094628782767,GRU_LO,Test
"Essex,New Jersey",2012.0,0.9845239447741504,0.0361722228322869,0.0793839841799234,0.9940326768094566,GRU_LO,Test
"Essex,New Jersey",2013.0,0.9639269223606314,0.06158661884009719,0.145277646896548,0.9904966809758722,GRU_LO,Test
"Essex,New Jersey",2014.0,0.9650635076833332,0.06855677578894614,0.07233228719315252,0.9838141996385192,GRU_LO,Test
"Essex,New Jersey",2015.0,0.9868433753249646,0.03900029504693013,0.03899830311279566,0.994007855356586,GRU_LO,Test
"Essex,New Jersey",2016.0,0.9872925187698658,0.038076338200446744,0.018713413006142304,0.993719587079497,GRU_LO,Test
"Essex,New Jersey",2017.0,0.9788767564356651,0.044835455531546865,0.08885911712777184,0.9917681522436221,GRU_LO,Test
"Essex,New Jersey",2018.0,0.9834104955687022,0.040818510823327714,0.05160714653894624,0.9935089626030833,GRU_LO,Test
"Essex,New Jersey",2019.0,0.9149780016945752,0.09962610153541414,0.1918975285525092,0.9659736837722003,GRU_LO,Test
"Essex,New Jersey",2020.0,0.9756075446001252,0.05251941723146058,-0.05565042178313691,0.9892806033684075,GRU_LO,Test
"Fairfield,Connecticut",2012.0,0.9609726718806074,0.0568824670497156,0.16399789683024063,0.9933320895431845,GRU_LO,Test
"Fairfield,Connecticut",2013.0,0.9767047466452644,0.04645579433322566,0.05228902269083485,0.989720726858487,GRU_LO,Test
"Fairfield,Connecticut",2014.0,0.9644565016494753,0.06670833586207503,0.09379228049358285,0.9891937420522089,GRU_LO,Test
"Fairfield,Connecticut",2015.0,0.9700894971331143,0.05325778513133868,0.12281154583936801,0.9921147738796218,GRU_LO,Test
"Fairfield,Connecticut",2016.0,0.9628601723375407,0.0662406115827853,0.08043148587672994,0.9847991894493967,GRU_LO,Test
"Fairfield,Connecticut",2017.0,0.9193152251025997,0.08262417509507058,0.2343816280837834,0.9899349042300526,GRU_LO,Test
"Fairfield,Connecticut",2018.0,0.9655431401297991,0.060669072103432725,0.11703806016326102,0.9935818233893632,GRU_LO,Test
"Fairfield,Connecticut",2019.0,0.9580142248377018,0.06734080678693818,0.07863767875162102,0.979854822189118,GRU_LO,Test
"Fairfield,Connecticut",2020.0,0.9036366729319172,0.09706709115906527,-0.13340418366581577,0.9592652951910725,GRU_LO,Test
"Forsyth,North Carolina",2012.0,0.9264303932984159,0.08570231638298449,0.09678839628363775,0.9649690176410384,GRU_LO,Test
"Forsyth,North Carolina",2013.0,0.9582694461869923,0.06348179609413213,-0.09549251675465227,0.9872841335293576,GRU_LO,Test
"Forsyth,North Carolina",2014.0,0.9472555078907285,0.07147188709269331,-0.18861229565149845,0.9853051617549639,GRU_LO,Test
"Forsyth,North Carolina",2015.0,0.9839699106084573,0.0442750500644826,-0.012420127236699463,0.9930517056293453,GRU_LO,Test
"Forsyth,North Carolina",2016.0,0.9795237797864501,0.0448393788431249,0.04425739115862812,0.9903643050631041,GRU_LO,Test
"Forsyth,North Carolina",2017.0,0.9040939715705757,0.09673390348487942,-0.20832318559235546,0.970060550215649,GRU_LO,Test
"Forsyth,North Carolina",2018.0,0.980666108408994,0.05012826133170119,0.0066845551469748585,0.9904797412268976,GRU_LO,Test
"Forsyth,North Carolina",2019.0,0.9631330173159881,0.05975731068748858,0.10022295038303265,0.9875276684965891,GRU_LO,Test
"Forsyth,North Carolina",2020.0,0.9803100118002258,0.050220974775361416,-0.10160872471582383,0.9934777404740794,GRU_LO,Test
"Fortuna Foothills,Arizona",2012.0,0.8165947660440712,0.1305292098965399,-0.24589103810768465,0.9632600925836359,GRU_LO,Test
"Fortuna Foothills,Arizona",2013.0,0.8690913003996756,0.10389335548578865,0.2150036756195937,0.9538523003297095,GRU_LO,Test
"Fortuna Foothills,Arizona",2014.0,0.8256882869307942,0.15609305309876295,0.2131271768615476,0.9349906939701217,GRU_LO,Test
"Fortuna Foothills,Arizona",2015.0,0.9433230189204127,0.0753151544491457,-0.10312946913637218,0.9760608245568202,GRU_LO,Test
"Fortuna Foothills,Arizona",2016.0,0.8639320156008035,0.10186343927991708,0.06049751293361581,0.9389649062367138,GRU_LO,Test
"Fortuna Foothills,Arizona",2017.0,0.8150518100293397,0.1294633828516306,0.08056456122986329,0.911848546155346,GRU_LO,Test
"Fortuna Foothills,Arizona",2018.0,0.2964782469556685,0.21265290081077234,0.3361329797692503,0.6264816645243554,GRU_LO,Test
"Fortuna Foothills,Arizona",2019.0,0.0,0.5337896307156437,-1.287848081764541,0.9488442698414575,GRU_LO,Test
"Fortuna Foothills,Arizona",2020.0,0.0,0.7033547937676804,-1.933692989503074,0.9441682723229874,GRU_LO,Test
"Jackson,Florida",2012.0,0.9891549218520976,0.03086359932499711,-0.01794182372400626,0.9947094197497686,GRU_LO,Test
"Jackson,Florida",2013.0,0.9934420467087729,0.029640775637633742,0.0018556201027620728,0.9968494798785902,GRU_LO,Test
"Jackson,Florida",2014.0,0.9945219895367199,0.022695217707873614,-0.03621036496626114,0.9976687853580161,GRU_LO,Test
"Jackson,Florida",2015.0,0.9938819133112745,0.026257136846726387,-0.0004862542939268156,0.9969560418105307,GRU_LO,Test
"Jackson,Florida",2016.0,0.9958214118465974,0.02078299089993473,0.010278272737283168,0.9979597164777763,GRU_LO,Test
"Jackson,Florida",2017.0,0.9869040360435845,0.04062020623231821,-0.04385432747083775,0.9972973898457288,GRU_LO,Test
"Jackson,Florida",2018.0,0.991466837955245,0.03354924483311098,0.024743222433430374,0.9965154635825404,GRU_LO,Test
"Jackson,Florida",2019.0,0.9646231168601948,0.06854748886611298,0.09530355095946513,0.98650958870071,GRU_LO,Test
"Jackson,Florida",2020.0,0.9788946335486576,0.057530671274520745,0.007882083936305191,0.9914640104756782,GRU_LO,Test
"Marana,Arizona",2012.0,0.9633048348659088,0.0659903086370646,0.06909692004467494,0.9859045558092202,GRU_LO,Test
"Marana,Arizona",2013.0,0.9918478005813772,0.03441139573359781,0.022063314594887893,0.9962513467661991,GRU_LO,Test
"Marana,Arizona",2014.0,0.9764326278378764,0.06012743571327468,0.09135631863043703,0.9943023387514326,GRU_LO,Test
"Marana,Arizona",2015.0,0.9735396025267828,0.06643074891184016,0.04947461383328545,0.9890939639943183,GRU_LO,Test
"Marana,Arizona",2016.0,0.8660454902343226,0.13874583955265626,0.2576192278464715,0.9782238116710563,GRU_LO,Test
"Marana,Arizona",2017.0,0.9842426222351535,0.04819864080450053,0.04528981059376122,0.9935781287491242,GRU_LO,Test
"Marana,Arizona",2018.0,0.8936544600661309,0.12174957809753982,0.18655394263441538,0.9807880381481978,GRU_LO,Test
"Marana,Arizona",2019.0,0.957703591997095,0.0798950257926057,0.09052224203914835,0.9855057019527825,GRU_LO,Test
"Marana,Arizona",2020.0,0.9719292599022107,0.06437033281721534,0.0443619623227475,0.9867064320218201,GRU_LO,Test
"Maricopa,Arizona",2012.0,0.8914229126473834,0.09588309803524422,0.06187615563156518,0.9451367027743569,GRU_LO,Test
"Maricopa,Arizona",2013.0,0.9743833219996206,0.05108507528629814,0.026889087063068702,0.9874991849217463,GRU_LO,Test
"Maricopa,Arizona",2014.0,0.932716409590988,0.10574920999043794,0.18155259170682012,0.9863487717899313,GRU_LO,Test
"Maricopa,Arizona",2015.0,0.9226143631604118,0.10372474388612113,0.07082583759526681,0.9673979426726159,GRU_LO,Test
"Maricopa,Arizona",2016.0,0.8769977368297625,0.1023245622412819,0.08352636783026617,0.9412771647202934,GRU_LO,Test
"Maricopa,Arizona",2017.0,0.9716596831051785,0.06194290276529323,-0.03662778277695785,0.9871922138979107,GRU_LO,Test
"Maricopa,Arizona",2018.0,0.8897234095513095,0.09295745843957155,0.03957231857336787,0.9490427414544523,GRU_LO,Test
"Maricopa,Arizona",2019.0,0.8763296485584031,0.11216163660289573,0.03126341502638242,0.9368550467648696,GRU_LO,Test
"Maricopa,Arizona",2020.0,0.9616052040856051,0.06406656207861033,0.018943770166336305,0.9813658369156489,GRU_LO,Test
"New York,New York",2012.0,0.9712570436469496,0.04992703274133796,0.1442856557761671,0.9974143939435817,GRU_LO,Test
"New York,New York",2013.0,0.9085071928454465,0.09342742034547964,0.2318580517215965,0.9767523839935688,GRU_LO,Test
"New York,New York",2014.0,0.9405880920754955,0.07478725416417516,0.14857370326787328,0.979422366202916,GRU_LO,Test
"New York,New York",2015.0,0.9532076772782284,0.07040296467059154,0.17682175467387265,0.9947852320713035,GRU_LO,Test
"New York,New York",2016.0,0.964750887222927,0.061968366061566284,0.14010605127783557,0.9894311452738939,GRU_LO,Test
"New York,New York",2017.0,0.9862351950724307,0.03733137965201489,0.10126052456138485,0.9966932781391961,GRU_LO,Test
"New York,New York",2018.0,0.9751345050937905,0.04983888841083725,0.08581815978193667,0.9903114393003983,GRU_LO,Test
"New York,New York",2019.0,0.8449552318188167,0.13082261417525043,0.32037091973145926,0.9590096134667334,GRU_LO,Test
"New York,New York",2020.0,0.9325856474006795,0.08438759759602268,0.13551361961656813,0.9814801789424112,GRU_LO,Test
"Nogales,Arizona",2012.0,0.9378992831479251,0.08730216571615955,0.11425591806365223,0.9718981695795207,GRU_LO,Test
"Nogales,Arizona",2013.0,0.9914773038725889,0.033373546274711445,-0.007711952201940679,0.9957406823565537,GRU_LO,Test
"Nogales,Arizona",2014.0,0.9125622571775713,0.09330004961930213,0.07548374580898509,0.9638788279234793,GRU_LO,Test
"Nogales,Arizona",2015.0,0.8912275934092208,0.1030762113432597,0.2513207793245941,0.9802196890801206,GRU_LO,Test
"Nogales,Arizona",2016.0,0.9521801741594148,0.07995178648225616,0.1276323651476463,0.9795711809438564,GRU_LO,Test
"Nogales,Arizona",2017.0,0.9696661249493087,0.058409637240509564,0.10715759005407008,0.9877829205259994,GRU_LO,Test
